'100.bmp'	0.216081029803318	0.429452231550660	0.285927929773565	0.0637737256345629	0.00476508323789403	32.5610753221011	19.1247263822364
'101.bmp'	0.00846328646050249	0.0817443591941481	0.296805658253673	0.405118604348146	0.207868091743531	66.3595491701759	20.2197858781597
'102.bmp'	0.0864363080849722	0.310158311522003	0.395437633349542	0.179134787276284	0.0288329597671986	44.6949845201238	19.6611616277123
'103.bmp'	0.133931028528985	0.374624843875365	0.359599840361397	0.118454059788586	0.0133902274456672	39.2345587325164	19.3389468166306
'104.bmp'	0.818738602668639	0.178937349680766	0.00232225789600481	0	0	9.22907379891035	11.9018806614029
'105.bmp'	0.133846410383826	0.328873676423522	0.347853602125610	0.158383123503915	0.0310431875631268	41.3313514183079	21.7845695876787
'106.bmp'	0.00856512653500016	0.0749211513498760	0.270038546913133	0.401049281024337	0.245425894177654	68.9220763131814	21.2404620442429
'107.bmp'	0.270403764401670	0.523224980767797	0.192686004934558	0.0135051010565943	0.000180148839380758	27.9575337377739	15.5274782160971
'108.bmp'	0.000210365586159566	0.0119642451298317	0.158015331746866	0.484636890020614	0.345173167516529	75.3515151515151	16.5517687731428
'109.bmp'	0.0449069570146383	0.234847118343844	0.417108392757505	0.251596564185063	0.0515409676989495	50.6379310344828	19.2456270320426
'10.bmp'	0	0.00130422803779890	0.0555633524222295	0.411879056745766	0.531248036011475	82.9107142857143	15.1241688472152
'110.bmp'	0.218850973177897	0.441484240103763	0.280199285861097	0.0559504958234695	0.00351500503377427	32.1369047619048	18.5984757585608
'111.bmp'	0.0594165444902345	0.225666220434994	0.370679451298511	0.263331770823479	0.0809060129527807	51.8415300546448	21.8451599451843
'112.bmp'	0.230495186410063	0.501169159207890	0.241825387341669	0.0258949170026448	0.000615350037732721	30.3187500000000	16.3003923535755
'113.bmp'	0.00507930774381597	0.0632527153087091	0.276722576610829	0.425305289601166	0.229640110735480	68.2171428571429	19.5544845330435
'114.bmp'	0.340209444318077	0.493944392693580	0.155148416897818	0.0105427578633638	0.000154988227160479	24.8711340206186	16.1642762179548
'115.bmp'	0.234329872862056	0.435926499774063	0.270142954519542	0.0557659085067918	0.00383476433754690	31.2937853107345	19.0756155571836
'116.bmp'	0.313544672674840	0.411047845557312	0.221712059805440	0.0492028486880191	0.00449257327438824	26.0977011494253	21.2226483722766
'117.bmp'	0.00462927966545059	0.0560701361525546	0.252569227782530	0.423116435636210	0.263614920763255	70.4327485380117	20.1096957311915
'118.bmp'	0.309693192472633	0.448951005174657	0.208739297480937	0.0311277311449029	0.00148877372687113	26.5308641975309	18.7550979701425
'119.bmp'	0.0621273540353488	0.231026591798383	0.371347308239125	0.258010740117403	0.0774880058097406	51.3170731707317	21.8381542899614
'11.bmp'	0.0184421267003606	0.128151464611067	0.345476421779885	0.361322925435751	0.146607061472936	60.9472891566265	20.5535211206806
'120.bmp'	0.484331146690166	0.437879655624285	0.0753098984948751	0.00246396356754921	1.53356231249223e-05	18.7848837209302	15.5253124193169
'121.bmp'	0.456521339365112	0.447679436245322	0.0918244344187281	0.00393943946332210	3.53505075158268e-05	19.7500000000000	15.9890493963463
'122.bmp'	0.000158099572352895	0.00856305342899270	0.120855472132612	0.444471267654419	0.425952107211624	79.3670886075949	17.2461957146798
'123.bmp'	0.00819651512096138	0.0780445563061291	0.286552388800078	0.405707929784929	0.221498609987902	67.2977528089888	20.4880038072612
'124.bmp'	0.00441467277643638	0.0539020634171740	0.246665001061297	0.423062901640325	0.271955361104768	70.9945945945946	20.1889168091591
